net_name,property_id,query_result,elapsed_seconds
ACASXu_1_1.nnet,adversarial_0,SAT,2.444278
ACASXu_1_1.nnet,adversarial_1,SAT,2.574073
ACASXu_1_1.nnet,adversarial_2,SAT,2.459102
ACASXu_1_1.nnet,adversarial_3,SAT,2.440906
ACASXu_1_1.nnet,adversarial_4,SAT,2.509798
ACASXu_1_1.nnet,adversarial_5,SAT,2.599413
ACASXu_1_1.nnet,adversarial_6,SAT,2.440634
ACASXu_1_1.nnet,adversarial_7,SAT,2.468352
ACASXu_1_1.nnet,adversarial_8,SAT,2.464386
ACASXu_1_1.nnet,adversarial_9,SAT,2.411512
ACASXu_1_1.nnet,adversarial_10,SAT,2.496685
ACASXu_1_1.nnet,adversarial_11,SAT,2.555661
ACASXu_1_1.nnet,adversarial_12,SAT,2.516825
ACASXu_1_1.nnet,adversarial_13,SAT,2.388129
ACASXu_1_1.nnet,adversarial_14,SAT,2.503281
ACASXu_1_1.nnet,adversarial_15,SAT,2.537459
ACASXu_1_1.nnet,adversarial_16,SAT,2.436563
ACASXu_1_1.nnet,adversarial_17,SAT,2.606213
ACASXu_1_1.nnet,adversarial_18,SAT,2.458321
ACASXu_1_1.nnet,adversarial_19,SAT,2.661642
ACASXu_1_2.nnet,adversarial_0,UNSAT,2.569300
ACASXu_1_2.nnet,adversarial_1,UNSAT,2.694945
ACASXu_1_2.nnet,adversarial_2,UNSAT,2.524385
ACASXu_1_2.nnet,adversarial_3,UNSAT,2.483410
ACASXu_1_2.nnet,adversarial_4,UNSAT,2.455497
ACASXu_1_2.nnet,adversarial_5,UNSAT,2.506512
ACASXu_1_2.nnet,adversarial_6,UNSAT,2.524873
ACASXu_1_2.nnet,adversarial_7,UNSAT,2.697224
ACASXu_1_2.nnet,adversarial_8,UNSAT,2.529888
ACASXu_1_2.nnet,adversarial_9,UNSAT,2.542037
ACASXu_1_2.nnet,adversarial_10,UNSAT,2.699947
ACASXu_1_2.nnet,adversarial_11,UNSAT,28.375234
ACASXu_1_2.nnet,adversarial_12,UNSAT,2.593923
ACASXu_1_2.nnet,adversarial_13,UNSAT,2.475390
ACASXu_1_2.nnet,adversarial_14,UNSAT,2.575022
ACASXu_1_2.nnet,adversarial_15,SAT,2.571356
ACASXu_1_2.nnet,adversarial_16,UNSAT,2.455783
ACASXu_1_2.nnet,adversarial_17,SAT,2.530823
ACASXu_1_2.nnet,adversarial_18,UNSAT,2.722319
ACASXu_1_2.nnet,adversarial_19,UNSAT,2.499144
ACASXu_1_3.nnet,adversarial_0,SAT,2.448394
ACASXu_1_3.nnet,adversarial_1,SAT,2.498500
ACASXu_1_3.nnet,adversarial_2,SAT,2.542300
ACASXu_1_3.nnet,adversarial_3,SAT,2.472360
ACASXu_1_3.nnet,adversarial_4,SAT,2.544496
ACASXu_1_3.nnet,adversarial_5,SAT,2.454376
ACASXu_1_3.nnet,adversarial_6,SAT,2.685336
ACASXu_1_3.nnet,adversarial_7,SAT,2.497660
ACASXu_1_3.nnet,adversarial_8,SAT,2.667671
ACASXu_1_3.nnet,adversarial_9,SAT,2.645498
ACASXu_1_3.nnet,adversarial_10,SAT,2.485177
ACASXu_1_3.nnet,adversarial_11,SAT,2.645581
ACASXu_1_3.nnet,adversarial_12,SAT,2.537827
ACASXu_1_3.nnet,adversarial_13,SAT,2.579061
ACASXu_1_3.nnet,adversarial_14,SAT,2.613076
ACASXu_1_3.nnet,adversarial_15,SAT,2.460573
ACASXu_1_3.nnet,adversarial_16,SAT,2.637427
ACASXu_1_3.nnet,adversarial_17,SAT,2.613153
ACASXu_1_3.nnet,adversarial_18,SAT,2.441540
ACASXu_1_3.nnet,adversarial_19,SAT,2.529468
ACASXu_1_4.nnet,adversarial_0,UNSAT,2.576607
ACASXu_1_4.nnet,adversarial_1,UNSAT,2.497578
ACASXu_1_4.nnet,adversarial_2,UNSAT,2.518047
ACASXu_1_4.nnet,adversarial_3,UNSAT,2.429980
ACASXu_1_4.nnet,adversarial_4,UNSAT,2.425102
ACASXu_1_4.nnet,adversarial_5,UNSAT,2.474929
ACASXu_1_4.nnet,adversarial_6,UNSAT,2.466392
ACASXu_1_4.nnet,adversarial_7,UNSAT,2.334605
ACASXu_1_4.nnet,adversarial_8,UNSAT,2.571577
ACASXu_1_4.nnet,adversarial_9,SAT,2.652491
ACASXu_1_4.nnet,adversarial_10,UNSAT,2.539854
ACASXu_1_4.nnet,adversarial_11,SAT,3.965920
ACASXu_1_4.nnet,adversarial_12,UNSAT,2.572570
ACASXu_1_4.nnet,adversarial_13,UNSAT,2.453250
ACASXu_1_4.nnet,adversarial_14,UNSAT,2.663171
ACASXu_1_4.nnet,adversarial_15,UNSAT,2.773159
ACASXu_1_4.nnet,adversarial_16,UNSAT,2.575452
ACASXu_1_4.nnet,adversarial_17,SAT,2.519492
ACASXu_1_4.nnet,adversarial_18,UNSAT,2.575592
ACASXu_1_4.nnet,adversarial_19,UNSAT,2.509668
ACASXu_1_5.nnet,adversarial_0,SAT,2.497119
ACASXu_1_5.nnet,adversarial_1,SAT,2.462246
ACASXu_1_5.nnet,adversarial_2,SAT,2.580482
ACASXu_1_5.nnet,adversarial_3,SAT,2.438641
ACASXu_1_5.nnet,adversarial_4,SAT,2.477856
ACASXu_1_5.nnet,adversarial_5,SAT,2.420465
ACASXu_1_5.nnet,adversarial_6,SAT,2.506200
ACASXu_1_5.nnet,adversarial_7,SAT,2.514076
ACASXu_1_5.nnet,adversarial_8,SAT,2.471671
ACASXu_1_5.nnet,adversarial_9,SAT,2.596714
ACASXu_1_5.nnet,adversarial_10,SAT,2.494296
ACASXu_1_5.nnet,adversarial_11,SAT,2.703119
ACASXu_1_5.nnet,adversarial_12,SAT,2.484525
ACASXu_1_5.nnet,adversarial_13,SAT,2.406618
ACASXu_1_5.nnet,adversarial_14,SAT,2.435354
ACASXu_1_5.nnet,adversarial_15,SAT,2.612472
ACASXu_1_5.nnet,adversarial_16,SAT,2.523475
ACASXu_1_5.nnet,adversarial_17,SAT,2.830642
ACASXu_1_5.nnet,adversarial_18,SAT,2.439917
ACASXu_1_5.nnet,adversarial_19,SAT,2.682048
ACASXu_1_6.nnet,adversarial_0,UNSAT,2.590685
ACASXu_1_6.nnet,adversarial_1,UNSAT,2.468672
ACASXu_1_6.nnet,adversarial_2,UNSAT,2.440084
