net_name,property_id,query_result,elapsed_seconds
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_0,SAT,6.583702330943197
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_1,SAT,5.797630823915824
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_2,SAT,5.844617743045092
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_3,SAT,6.060653880005702
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_4,SAT,5.875973792048171
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_5,SAT,5.900663460837677
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_6,SAT,6.02793732797727
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_7,SAT,5.763055855873972
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_8,SAT,5.70138645498082
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_9,SAT,5.634094925830141
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_10,SAT,5.52448165602982
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_11,SAT,5.986438277876005
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_12,SAT,5.9442696291953325
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_13,SAT,5.742601525038481
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_14,SAT,5.889855895191431
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_15,SAT,5.671197839081287
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_16,SAT,6.149336709873751
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_17,SAT,5.925798282027245
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_18,SAT,6.17534986208193
ACASXU_run2a_1_1_batch_2000.nnet,adversarial_19,SAT,5.902762681944296
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_0,SAT,6.740255869925022
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_1,SAT,6.727185340132564
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_2,SAT,6.089361659018323
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_3,SAT,5.940104105044156
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_4,SAT,6.288392433896661
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_5,SAT,6.496977376984432
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_6,SAT,6.229002674110234
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_7,SAT,6.257112292107195
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_8,SAT,6.246978092007339
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_9,SAT,6.263587576104328
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_10,SAT,6.125796817941591
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_11,SAT,6.192654280923307
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_12,SAT,6.120741731021553
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_13,SAT,6.0723474158439785
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_14,SAT,5.969552296912298
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_15,SAT,6.154376951046288
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_16,SAT,6.560637963935733
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_17,SAT,6.111187415895984
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_18,SAT,6.0904392269439995
ACASXU_run2a_1_2_batch_2000.nnet,adversarial_19,SAT,5.956491367192939
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_0,SAT,7.222681940998882
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_1,SAT,6.972168611129746
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_2,SAT,6.804883562959731
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_3,SAT,6.376183409942314
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_4,SAT,6.638996364083141
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_5,SAT,6.98217561095953
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_6,SAT,6.616110170027241
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_7,SAT,6.574703597929329
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_8,UNSAT,6.342105629853904
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_9,SAT,6.53090936713852
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_10,SAT,6.633788775885478
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_11,SAT,6.5913141099736094
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_12,SAT,6.54795428388752
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_13,SAT,6.643412853823975
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_14,SAT,7.124656605068594
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_15,SAT,7.118755950825289
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_16,SAT,7.204118621069938
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_17,SAT,6.247221695026383
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_18,SAT,6.929249687120318
ACASXU_run2a_1_3_batch_2000.nnet,adversarial_19,SAT,6.3405106698628515
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_0,SAT,6.917215429013595
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_1,SAT,6.518478146987036
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_2,SAT,6.678896878147498
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_3,SAT,6.295071319909766
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_4,SAT,6.2102596731856465
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_5,SAT,6.803072870941833
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_6,TIMEOUT,1400.3784905769862
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_7,SAT,6.598647532984614
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_8,SAT,6.266654858132824
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_9,SAT,6.272272201953456
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_10,SAT,6.721533027943224
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_11,SAT,6.7657013619318604
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_12,SAT,6.749652866041288
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_13,SAT,6.213034661021084
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_14,SAT,6.673113383818418
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_15,SAT,6.98286530491896
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_16,SAT,6.916573266033083
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_17,SAT,6.029042373877019
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_18,SAT,6.578333201818168
ACASXU_run2a_1_4_batch_2000.nnet,adversarial_19,SAT,6.700486692832783
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_0,SAT,6.953244827920571
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_1,SAT,6.148958598030731
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_2,SAT,6.545804013032466
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_3,SAT,6.361620220122859
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_4,SAT,6.44109251187183
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_5,SAT,7.066614783136174
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_6,SAT,11.007730307988822
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_7,SAT,6.0426107151433825
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_8,SAT,5.922947315033525
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_9,SAT,6.231825961964205
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_10,SAT,6.687758499989286
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_11,SAT,6.814666457939893
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_12,SAT,6.767581420019269
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_13,SAT,6.633557237917557
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_14,SAT,6.249477680074051
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_15,SAT,6.429399395827204
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_16,SAT,6.9943203770089895
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_17,SAT,6.308509903028607
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_18,SAT,6.7071811449714005
ACASXU_run2a_1_5_batch_2000.nnet,adversarial_19,SAT,6.281805684091523
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_0,SAT,6.577870768029243
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_1,SAT,5.968744806014001
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_2,SAT,6.1892044809646904
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_3,SAT,6.232462849933654
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_4,SAT,5.953001051908359
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_5,SAT,6.280586038948968
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_6,SAT,6.552459504222497
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_7,SAT,6.351134463911876
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_8,SAT,6.095413950970396
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_9,SAT,6.249066540971398
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_10,SAT,6.1758040501736104
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_11,SAT,6.217902073869482
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_12,SAT,6.841445237863809
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_13,SAT,7.048911628080532
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_14,SAT,6.366253694053739
ACASXU_run2a_1_6_batch_2000.nnet,adversarial_15,SAT,6.413127666106448
