net_name,property_id,query_result,elapsed_seconds
ACASXu_1_1.nnet,adversarial_0,SAT,4.421033
ACASXu_1_1.nnet,adversarial_1,SAT,4.371334
ACASXu_1_1.nnet,adversarial_2,SAT,4.371444
ACASXu_1_1.nnet,adversarial_3,SAT,3.770245
ACASXu_1_1.nnet,adversarial_4,SAT,4.371310
ACASXu_1_1.nnet,adversarial_5,SAT,4.423391
ACASXu_1_1.nnet,adversarial_6,SAT,4.672083
ACASXu_1_1.nnet,adversarial_7,SAT,4.271234
ACASXu_1_1.nnet,adversarial_8,SAT,3.820338
ACASXu_1_1.nnet,adversarial_9,SAT,3.970509
ACASXu_1_1.nnet,adversarial_10,SAT,3.870139
ACASXu_1_1.nnet,adversarial_11,SAT,4.321053
ACASXu_1_1.nnet,adversarial_12,SAT,4.271006
ACASXu_1_1.nnet,adversarial_13,SAT,3.920285
ACASXu_1_1.nnet,adversarial_14,SAT,4.220864
ACASXu_1_1.nnet,adversarial_15,SAT,4.371202
ACASXu_1_1.nnet,adversarial_16,SAT,4.371290
ACASXu_1_1.nnet,adversarial_17,SAT,3.770185
ACASXu_1_1.nnet,adversarial_18,SAT,4.521503
ACASXu_1_1.nnet,adversarial_19,SAT,3.870503
ACASXu_1_2.nnet,adversarial_0,SAT,4.621404
ACASXu_1_2.nnet,adversarial_1,UNSAT,5.873412
ACASXu_1_2.nnet,adversarial_2,UNSAT,6.474446
ACASXu_1_2.nnet,adversarial_3,UNSAT,4.721158
ACASXu_1_2.nnet,adversarial_4,UNSAT,6.574623
ACASXu_1_2.nnet,adversarial_5,UNSAT,7.075225
ACASXu_1_2.nnet,adversarial_6,SAT,28.507815
ACASXu_1_2.nnet,adversarial_7,UNSAT,5.322474
ACASXu_1_2.nnet,adversarial_8,ERROR,4.120782
ACASXu_1_2.nnet,adversarial_9,UNSAT,4.571412
ACASXu_1_2.nnet,adversarial_10,UNSAT,5.022174
ACASXu_1_2.nnet,adversarial_11,SAT,5.422883
ACASXu_1_2.nnet,adversarial_12,UNSAT,6.274479
ACASXu_1_2.nnet,adversarial_13,UNSAT,4.471306
ACASXu_1_2.nnet,adversarial_14,UNSAT,4.521063
ACASXu_1_2.nnet,adversarial_15,UNSAT,5.522777
ACASXu_1_2.nnet,adversarial_16,SAT,8.126537
ACASXu_1_2.nnet,adversarial_17,UNSAT,4.521112
ACASXu_1_2.nnet,adversarial_18,SAT,5.923463
ACASXu_1_2.nnet,adversarial_19,UNSAT,4.721558
ACASXu_1_3.nnet,adversarial_0,SAT,4.821718
ACASXu_1_3.nnet,adversarial_1,SAT,4.771497
ACASXu_1_3.nnet,adversarial_2,SAT,4.772017
ACASXu_1_3.nnet,adversarial_3,SAT,4.471256
ACASXu_1_3.nnet,adversarial_4,SAT,4.726101
ACASXu_1_3.nnet,adversarial_5,SAT,4.871839
ACASXu_1_3.nnet,adversarial_6,SAT,4.772032
ACASXu_1_3.nnet,adversarial_7,SAT,4.721891
ACASXu_1_3.nnet,adversarial_8,SAT,4.521368
ACASXu_1_3.nnet,adversarial_9,SAT,4.471120
ACASXu_1_3.nnet,adversarial_10,SAT,4.371028
ACASXu_1_3.nnet,adversarial_11,SAT,4.871776
ACASXu_1_3.nnet,adversarial_12,SAT,4.671791
ACASXu_1_3.nnet,adversarial_13,SAT,4.621630
ACASXu_1_3.nnet,adversarial_14,SAT,4.571268
ACASXu_1_3.nnet,adversarial_15,SAT,4.872137
ACASXu_1_3.nnet,adversarial_16,SAT,4.922361
ACASXu_1_3.nnet,adversarial_17,SAT,4.621348
ACASXu_1_3.nnet,adversarial_18,SAT,4.972303
ACASXu_1_3.nnet,adversarial_19,SAT,4.771712
ACASXu_1_4.nnet,adversarial_0,SAT,5.923449
ACASXu_1_4.nnet,adversarial_1,UNSAT,5.422664
ACASXu_1_4.nnet,adversarial_2,UNSAT,6.324052
ACASXu_1_4.nnet,adversarial_3,UNSAT,4.721344
ACASXu_1_4.nnet,adversarial_4,UNSAT,4.771762
ACASXu_1_4.nnet,adversarial_5,UNSAT,6.023945
ACASXu_1_4.nnet,adversarial_6,UNSAT,6.524564
ACASXu_1_4.nnet,adversarial_7,UNSAT,6.374862
ACASXu_1_4.nnet,adversarial_8,UNSAT,5.072483
ACASXu_1_4.nnet,adversarial_9,UNSAT,5.172569
ACASXu_1_4.nnet,adversarial_10,UNSAT,5.372927
ACASXu_1_4.nnet,adversarial_11,SAT,4.571271
ACASXu_1_4.nnet,adversarial_12,UNSAT,6.174063
ACASXu_1_4.nnet,adversarial_13,UNSAT,4.922017
ACASXu_1_4.nnet,adversarial_14,UNSAT,6.124078
ACASXu_1_4.nnet,adversarial_15,UNSAT,7.125488
ACASXu_1_4.nnet,adversarial_16,SAT,6.324169
ACASXu_1_4.nnet,adversarial_17,UNSAT,3.870114
ACASXu_1_4.nnet,adversarial_18,UNKNOWN,5.772960
ACASXu_1_4.nnet,adversarial_19,UNSAT,5.222458
ACASXu_1_5.nnet,adversarial_0,SAT,4.871898
ACASXu_1_5.nnet,adversarial_1,SAT,4.170570
ACASXu_1_5.nnet,adversarial_2,SAT,4.771884
ACASXu_1_5.nnet,adversarial_3,SAT,4.721741
ACASXu_1_5.nnet,adversarial_4,SAT,4.521400
ACASXu_1_5.nnet,adversarial_5,SAT,4.972245
ACASXu_1_5.nnet,adversarial_6,SAT,4.771933
ACASXu_1_5.nnet,adversarial_7,SAT,4.621688
ACASXu_1_5.nnet,adversarial_8,SAT,3.970652
ACASXu_1_5.nnet,adversarial_9,SAT,4.521642
ACASXu_1_5.nnet,adversarial_10,SAT,4.922337
ACASXu_1_5.nnet,adversarial_11,SAT,4.922059
ACASXu_1_5.nnet,adversarial_12,SAT,4.822158
ACASXu_1_5.nnet,adversarial_13,SAT,4.571153
ACASXu_1_5.nnet,adversarial_14,SAT,5.022314
ACASXu_1_5.nnet,adversarial_15,SAT,4.822878
ACASXu_1_5.nnet,adversarial_16,SAT,4.922081
ACASXu_1_5.nnet,adversarial_17,SAT,4.521424
ACASXu_1_5.nnet,adversarial_18,SAT,4.972043
