net_name,property_id,query_result,elapsed_seconds
ACASXu_1_5.nnet,adversarial_10,SAT,3.129107
ACASXu_1_5.nnet,adversarial_11,SAT,3.052873
ACASXu_1_5.nnet,adversarial_12,SAT,3.136350
ACASXu_1_5.nnet,adversarial_13,SAT,4.320940
ACASXu_1_5.nnet,adversarial_14,SAT,4.221238
ACASXu_1_5.nnet,adversarial_15,SAT,4.257407
ACASXu_1_5.nnet,adversarial_16,SAT,3.210149
ACASXu_1_5.nnet,adversarial_17,SAT,3.521780
ACASXu_1_5.nnet,adversarial_18,SAT,2.817232
ACASXu_1_5.nnet,adversarial_19,SAT,3.642714
ACASXu_1_6.nnet,adversarial_0,UNSAT,49.559718
ACASXu_1_6.nnet,adversarial_1,UNSAT,2.749538
ACASXu_1_6.nnet,adversarial_2,UNSAT,3.904036
ACASXu_1_6.nnet,adversarial_3,UNSAT,2.904627
ACASXu_1_6.nnet,adversarial_4,UNSAT,3.005239
ACASXu_1_6.nnet,adversarial_5,UNSAT,2.982000
ACASXu_1_6.nnet,adversarial_6,SAT,2.900670
ACASXu_1_6.nnet,adversarial_7,SAT,8.555780
ACASXu_1_6.nnet,adversarial_8,UNSAT,3.304454
ACASXu_1_6.nnet,adversarial_9,UNSAT,3.373398
ACASXu_1_6.nnet,adversarial_10,UNSAT,4.584702
ACASXu_1_6.nnet,adversarial_11,SAT,4.017448
ACASXu_1_6.nnet,adversarial_12,UNSAT,4.303048
ACASXu_1_6.nnet,adversarial_13,UNSAT,3.410183
ACASXu_1_6.nnet,adversarial_14,UNSAT,3.290700
ACASXu_1_6.nnet,adversarial_15,UNSAT,4.762463
ACASXu_1_6.nnet,adversarial_16,SAT,3.156989
ACASXu_1_6.nnet,adversarial_17,UNSAT,3.036936
ACASXu_1_6.nnet,adversarial_18,SAT,3.625576
ACASXu_1_6.nnet,adversarial_19,UNSAT,3.518853
ACASXu_1_7.nnet,adversarial_0,UNSAT,6.417936
ACASXu_1_7.nnet,adversarial_1,UNSAT,4.770620
ACASXu_1_7.nnet,adversarial_2,UNSAT,6.230695
ACASXu_1_7.nnet,adversarial_3,UNSAT,3.027478
ACASXu_1_7.nnet,adversarial_4,UNSAT,2.751791
ACASXu_1_7.nnet,adversarial_5,UNSAT,3.614330
ACASXu_1_7.nnet,adversarial_6,UNSAT,4.841650
ACASXu_1_7.nnet,adversarial_7,UNSAT,6.069885
ACASXu_1_7.nnet,adversarial_8,UNSAT,3.905549
ACASXu_1_7.nnet,adversarial_9,UNSAT,4.040050
ACASXu_1_7.nnet,adversarial_10,UNSAT,4.835632
ACASXu_1_7.nnet,adversarial_11,UNSAT,5.763676
ACASXu_1_7.nnet,adversarial_12,UNSAT,5.198686
ACASXu_1_7.nnet,adversarial_13,UNSAT,3.673679
ACASXu_1_7.nnet,adversarial_14,UNSAT,4.537073
ACASXu_1_7.nnet,adversarial_15,UNSAT,5.116281
ACASXu_1_7.nnet,adversarial_16,UNSAT,11.632538
ACASXu_1_7.nnet,adversarial_17,UNSAT,2.973946
ACASXu_1_7.nnet,adversarial_18,UNSAT,4.968475
ACASXu_1_7.nnet,adversarial_19,UNSAT,2.838123
ACASXu_1_8.nnet,adversarial_0,SAT,3.157374
ACASXu_1_8.nnet,adversarial_1,UNSAT,2.823095
ACASXu_1_8.nnet,adversarial_2,UNSAT,18.878548
ACASXu_1_8.nnet,adversarial_3,UNSAT,3.052574
ACASXu_1_8.nnet,adversarial_4,UNSAT,3.332777
ACASXu_1_8.nnet,adversarial_5,UNSAT,3.339069
ACASXu_1_8.nnet,adversarial_6,SAT,3.020932
ACASXu_1_8.nnet,adversarial_7,UNSAT,15.469887
ACASXu_1_8.nnet,adversarial_8,UNSAT,2.881654
ACASXu_1_8.nnet,adversarial_9,UNSAT,4.977749
ACASXu_1_8.nnet,adversarial_10,UNSAT,3.607505
ACASXu_1_8.nnet,adversarial_11,SAT,4.140052
ACASXu_1_8.nnet,adversarial_12,UNSAT,4.733219
ACASXu_1_8.nnet,adversarial_13,UNSAT,3.286880
ACASXu_1_8.nnet,adversarial_14,UNSAT,4.523911
ACASXu_1_8.nnet,adversarial_15,UNSAT,4.323086
ACASXu_1_8.nnet,adversarial_16,SAT,4.448207
ACASXu_1_8.nnet,adversarial_17,UNSAT,3.383514
ACASXu_1_8.nnet,adversarial_18,SAT,4.256550
ACASXu_1_8.nnet,adversarial_19,UNSAT,5.458508
ACASXu_1_9.nnet,adversarial_0,UNSAT,20.594638
ACASXu_1_9.nnet,adversarial_1,UNSAT,4.409497
ACASXu_1_9.nnet,adversarial_2,UNSAT,5.548158
ACASXu_1_9.nnet,adversarial_3,UNSAT,2.770435
ACASXu_1_9.nnet,adversarial_4,UNSAT,2.892066
ACASXu_1_9.nnet,adversarial_5,UNSAT,3.387646
ACASXu_1_9.nnet,adversarial_6,SAT,12.903126
ACASXu_1_9.nnet,adversarial_7,SAT,34.538625
ACASXu_1_9.nnet,adversarial_8,UNSAT,4.654679
ACASXu_1_9.nnet,adversarial_9,UNSAT,3.585612
ACASXu_1_9.nnet,adversarial_10,UNSAT,3.036449
ACASXu_1_9.nnet,adversarial_11,SAT,4.590554
ACASXu_1_9.nnet,adversarial_12,UNSAT,3.102171
ACASXu_1_9.nnet,adversarial_13,UNSAT,6.358767
ACASXu_1_9.nnet,adversarial_14,UNSAT,2.983677
ACASXu_1_9.nnet,adversarial_15,UNSAT,3.952401
ACASXu_1_9.nnet,adversarial_16,SAT,4.944898
ACASXu_1_9.nnet,adversarial_17,UNSAT,3.743078
ACASXu_1_9.nnet,adversarial_18,UNSAT,4.080206
ACASXu_1_9.nnet,adversarial_19,UNSAT,4.540529
ACASXu_2_1.nnet,adversarial_0,SAT,3.233194
ACASXu_2_1.nnet,adversarial_1,SAT,5.474463
