net_name,property_id,query_result,elapsed_seconds
ACASXu_1_1.nnet,adversarial_0,SAT,2.296580
ACASXu_1_1.nnet,adversarial_1,SAT,0.549593
ACASXu_1_1.nnet,adversarial_2,SAT,0.470970
ACASXu_1_1.nnet,adversarial_3,SAT,0.648192
ACASXu_1_1.nnet,adversarial_4,SAT,0.408935
ACASXu_1_1.nnet,adversarial_5,SAT,0.541777
ACASXu_1_1.nnet,adversarial_6,SAT,0.433245
ACASXu_1_1.nnet,adversarial_7,SAT,0.548886
ACASXu_1_1.nnet,adversarial_8,SAT,0.446128
ACASXu_1_1.nnet,adversarial_9,SAT,0.652352
ACASXu_1_1.nnet,adversarial_10,SAT,0.419580
ACASXu_1_1.nnet,adversarial_11,SAT,0.585411
ACASXu_1_1.nnet,adversarial_12,SAT,0.431917
ACASXu_1_1.nnet,adversarial_13,SAT,0.541818
ACASXu_1_1.nnet,adversarial_14,SAT,0.525279
ACASXu_1_1.nnet,adversarial_15,SAT,0.595461
ACASXu_1_1.nnet,adversarial_16,SAT,0.392117
ACASXu_1_1.nnet,adversarial_17,SAT,0.474119
ACASXu_1_1.nnet,adversarial_18,SAT,0.439674
ACASXu_1_1.nnet,adversarial_19,SAT,0.441277
ACASXu_1_2.nnet,adversarial_0,SAT,0.635111
ACASXu_1_2.nnet,adversarial_1,SAT,0.473166
ACASXu_1_2.nnet,adversarial_2,SAT,0.515431
ACASXu_1_2.nnet,adversarial_3,SAT,0.912802
ACASXu_1_2.nnet,adversarial_4,SAT,0.527895
ACASXu_1_2.nnet,adversarial_5,SAT,0.613491
ACASXu_1_2.nnet,adversarial_6,SAT,0.398103
ACASXu_1_2.nnet,adversarial_7,SAT,0.577257
ACASXu_1_2.nnet,adversarial_8,SAT,0.421762
ACASXu_1_2.nnet,adversarial_9,SAT,0.784668
ACASXu_1_2.nnet,adversarial_10,SAT,0.532435
ACASXu_1_2.nnet,adversarial_11,SAT,0.591303
ACASXu_1_2.nnet,adversarial_12,SAT,0.523120
ACASXu_1_2.nnet,adversarial_13,SAT,0.577490
ACASXu_1_2.nnet,adversarial_14,SAT,0.534423
ACASXu_1_2.nnet,adversarial_15,SAT,0.612179
ACASXu_1_2.nnet,adversarial_16,SAT,0.446529
