net_name,property_id,query_result,elapsed_seconds
ACASXu_1_1.nnet,adversarial_0,SAT,2.209287
ACASXu_1_1.nnet,adversarial_1,SAT,0.576155
ACASXu_1_1.nnet,adversarial_2,SAT,0.442788
ACASXu_1_1.nnet,adversarial_3,SAT,0.728736
ACASXu_1_1.nnet,adversarial_4,SAT,0.524791
ACASXu_1_1.nnet,adversarial_5,SAT,0.604932
ACASXu_1_1.nnet,adversarial_6,SAT,0.387526
ACASXu_1_1.nnet,adversarial_7,SAT,0.758126
ACASXu_1_1.nnet,adversarial_8,SAT,0.513487
ACASXu_1_1.nnet,adversarial_9,SAT,0.548443
ACASXu_1_1.nnet,adversarial_10,SAT,0.709324
ACASXu_1_1.nnet,adversarial_11,SAT,0.561393
ACASXu_1_1.nnet,adversarial_12,SAT,0.541843
ACASXu_1_1.nnet,adversarial_13,SAT,0.569983
ACASXu_1_1.nnet,adversarial_14,SAT,0.487259
ACASXu_1_1.nnet,adversarial_15,SAT,0.629508
ACASXu_1_1.nnet,adversarial_16,SAT,0.515183
ACASXu_1_1.nnet,adversarial_17,SAT,0.578919
ACASXu_1_1.nnet,adversarial_18,SAT,0.492729
ACASXu_1_1.nnet,adversarial_19,SAT,0.788571
ACASXu_1_2.nnet,adversarial_0,SAT,0.526879
ACASXu_1_2.nnet,adversarial_1,SAT,0.518191
ACASXu_1_2.nnet,adversarial_2,SAT,0.505257
ACASXu_1_2.nnet,adversarial_3,SAT,0.638807
ACASXu_1_2.nnet,adversarial_4,SAT,0.667521
ACASXu_1_2.nnet,adversarial_5,SAT,0.738195
ACASXu_1_2.nnet,adversarial_6,SAT,0.526070
ACASXu_1_2.nnet,adversarial_7,SAT,0.678402
ACASXu_1_2.nnet,adversarial_8,SAT,0.647526
ACASXu_1_2.nnet,adversarial_9,SAT,0.679358
ACASXu_1_2.nnet,adversarial_10,SAT,0.566274
ACASXu_1_2.nnet,adversarial_11,SAT,0.623689
ACASXu_1_2.nnet,adversarial_12,SAT,0.610697
ACASXu_1_2.nnet,adversarial_13,SAT,0.712302
ACASXu_1_2.nnet,adversarial_14,SAT,0.577568
ACASXu_1_2.nnet,adversarial_15,SAT,0.614115
ACASXu_1_2.nnet,adversarial_16,SAT,0.490718
ACASXu_1_2.nnet,adversarial_17,SAT,0.548005
ACASXu_1_2.nnet,adversarial_18,SAT,0.554574
ACASXu_1_2.nnet,adversarial_19,SAT,0.552968
ACASXu_1_3.nnet,adversarial_0,SAT,0.506317
ACASXu_1_3.nnet,adversarial_1,SAT,0.533233
ACASXu_1_3.nnet,adversarial_2,SAT,0.538231
ACASXu_1_3.nnet,adversarial_3,SAT,0.762187
ACASXu_1_3.nnet,adversarial_4,SAT,0.570726
ACASXu_1_3.nnet,adversarial_5,SAT,0.924229
ACASXu_1_3.nnet,adversarial_6,SAT,0.608390
ACASXu_1_3.nnet,adversarial_7,SAT,0.866013
ACASXu_1_3.nnet,adversarial_8,SAT,0.603327
ACASXu_1_3.nnet,adversarial_9,SAT,0.810973
ACASXu_1_3.nnet,adversarial_10,SAT,0.769393
ACASXu_1_3.nnet,adversarial_11,SAT,0.646052
ACASXu_1_3.nnet,adversarial_12,SAT,0.618884
ACASXu_1_3.nnet,adversarial_13,SAT,0.589715
ACASXu_1_3.nnet,adversarial_14,SAT,0.511475
ACASXu_1_3.nnet,adversarial_15,SAT,0.572605
ACASXu_1_3.nnet,adversarial_16,SAT,0.615780
ACASXu_1_3.nnet,adversarial_17,SAT,0.616865
ACASXu_1_3.nnet,adversarial_18,SAT,0.613130
ACASXu_1_3.nnet,adversarial_19,SAT,0.753408
ACASXu_1_4.nnet,adversarial_0,SAT,0.544127
ACASXu_1_4.nnet,adversarial_1,SAT,0.643443
ACASXu_1_4.nnet,adversarial_2,SAT,0.500904
ACASXu_1_4.nnet,adversarial_3,SAT,0.788743
ACASXu_1_4.nnet,adversarial_4,SAT,0.593792
ACASXu_1_4.nnet,adversarial_5,SAT,0.736996
ACASXu_1_4.nnet,adversarial_6,SAT,0.480462
ACASXu_1_4.nnet,adversarial_7,SAT,0.719853
ACASXu_1_4.nnet,adversarial_8,SAT,0.618623
ACASXu_1_4.nnet,adversarial_9,SAT,0.648021
ACASXu_1_4.nnet,adversarial_10,SAT,0.710433
ACASXu_1_4.nnet,adversarial_11,SAT,0.563119
ACASXu_1_4.nnet,adversarial_12,SAT,0.728359
ACASXu_1_4.nnet,adversarial_13,SAT,0.691724
ACASXu_1_4.nnet,adversarial_14,SAT,0.451803
ACASXu_1_4.nnet,adversarial_15,SAT,0.642148
ACASXu_1_4.nnet,adversarial_16,SAT,0.494031
ACASXu_1_4.nnet,adversarial_17,SAT,0.552774
ACASXu_1_4.nnet,adversarial_18,SAT,0.580984
ACASXu_1_4.nnet,adversarial_19,SAT,0.599345
ACASXu_1_5.nnet,adversarial_0,SAT,0.602548
ACASXu_1_5.nnet,adversarial_1,SAT,0.551496
ACASXu_1_5.nnet,adversarial_2,SAT,0.496702
ACASXu_1_5.nnet,adversarial_3,SAT,0.876560
ACASXu_1_5.nnet,adversarial_4,SAT,0.508917
ACASXu_1_5.nnet,adversarial_5,SAT,0.649968
ACASXu_1_5.nnet,adversarial_6,SAT,0.518258
ACASXu_1_5.nnet,adversarial_7,SAT,0.832626
ACASXu_1_5.nnet,adversarial_8,SAT,0.637197
ACASXu_1_5.nnet,adversarial_9,SAT,0.660891
ACASXu_1_5.nnet,adversarial_10,SAT,0.654248
ACASXu_1_5.nnet,adversarial_11,SAT,0.638011
ACASXu_1_5.nnet,adversarial_12,SAT,0.614896
ACASXu_1_5.nnet,adversarial_13,SAT,0.661478
ACASXu_1_5.nnet,adversarial_14,SAT,0.444580
ACASXu_1_5.nnet,adversarial_15,SAT,0.630296
ACASXu_1_5.nnet,adversarial_16,SAT,0.686529
ACASXu_1_5.nnet,adversarial_17,SAT,0.625777
ACASXu_1_5.nnet,adversarial_18,SAT,0.619799
ACASXu_1_5.nnet,adversarial_19,SAT,0.648732
ACASXu_1_6.nnet,adversarial_0,SAT,0.620179
ACASXu_1_6.nnet,adversarial_1,SAT,0.516558
ACASXu_1_6.nnet,adversarial_2,SAT,0.445870
ACASXu_1_6.nnet,adversarial_3,SAT,0.715548
ACASXu_1_6.nnet,adversarial_4,SAT,0.531800
ACASXu_1_6.nnet,adversarial_5,SAT,0.675826
ACASXu_1_6.nnet,adversarial_6,SAT,0.441984
ACASXu_1_6.nnet,adversarial_7,SAT,0.710137
ACASXu_1_6.nnet,adversarial_8,SAT,0.582793
ACASXu_1_6.nnet,adversarial_9,SAT,0.634569
ACASXu_1_6.nnet,adversarial_10,SAT,0.645058
ACASXu_1_6.nnet,adversarial_11,SAT,0.668796
ACASXu_1_6.nnet,adversarial_12,SAT,0.638310
ACASXu_1_6.nnet,adversarial_13,SAT,0.547665
ACASXu_1_6.nnet,adversarial_14,SAT,0.489071
ACASXu_1_6.nnet,adversarial_15,SAT,0.565144
ACASXu_1_6.nnet,adversarial_16,SAT,0.532638
ACASXu_1_6.nnet,adversarial_17,SAT,0.678999
ACASXu_1_6.nnet,adversarial_18,SAT,0.495647
ACASXu_1_6.nnet,adversarial_19,SAT,0.719096
ACASXu_1_7.nnet,adversarial_0,UNSAT,0.793909
ACASXu_1_7.nnet,adversarial_1,UNSAT,1.417234
ACASXu_1_7.nnet,adversarial_2,UNSAT,0.617086
ACASXu_1_7.nnet,adversarial_3,UNSAT,27.685972
ACASXu_1_7.nnet,adversarial_4,UNSAT,1.508165
ACASXu_1_7.nnet,adversarial_5,SAT,1.229413
ACASXu_1_7.nnet,adversarial_6,UNSAT,0.444547
ACASXu_1_7.nnet,adversarial_7,SAT,261.429174
ACASXu_1_7.nnet,adversarial_8,UNSAT,1.527150
ACASXu_1_7.nnet,adversarial_9,UNSAT,1.501223
ACASXu_1_7.nnet,adversarial_10,SAT,48.136225
ACASXu_1_7.nnet,adversarial_11,UNSAT,1.326382
ACASXu_1_7.nnet,adversarial_12,SAT,0.494954
ACASXu_1_7.nnet,adversarial_13,SAT,1.094444
ACASXu_1_7.nnet,adversarial_14,UNSAT,0.859341
ACASXu_1_7.nnet,adversarial_15,UNSAT,0.638717
ACASXu_1_7.nnet,adversarial_16,UNSAT,3.229814
ACASXu_1_7.nnet,adversarial_17,UNSAT,14.324259
ACASXu_1_7.nnet,adversarial_18,UNSAT,25.726260
ACASXu_1_7.nnet,adversarial_19,SAT,47.717357
ACASXu_1_8.nnet,adversarial_0,SAT,0.518717
ACASXu_1_8.nnet,adversarial_1,SAT,0.562013
ACASXu_1_8.nnet,adversarial_2,SAT,0.436039
ACASXu_1_8.nnet,adversarial_3,SAT,0.760879
ACASXu_1_8.nnet,adversarial_4,SAT,0.491985
ACASXu_1_8.nnet,adversarial_5,SAT,0.764126
ACASXu_1_8.nnet,adversarial_6,SAT,0.477115
ACASXu_1_8.nnet,adversarial_7,SAT,0.681054
ACASXu_1_8.nnet,adversarial_8,SAT,0.630513
ACASXu_1_8.nnet,adversarial_9,SAT,0.702989
ACASXu_1_8.nnet,adversarial_10,SAT,0.759373
ACASXu_1_8.nnet,adversarial_11,SAT,0.708051
ACASXu_1_8.nnet,adversarial_12,SAT,0.639348
ACASXu_1_8.nnet,adversarial_13,SAT,0.628963
ACASXu_1_8.nnet,adversarial_14,SAT,0.562915
ACASXu_1_8.nnet,adversarial_15,SAT,0.623429
ACASXu_1_8.nnet,adversarial_16,SAT,0.649549
ACASXu_1_8.nnet,adversarial_17,SAT,0.678933
ACASXu_1_8.nnet,adversarial_18,SAT,0.615143
ACASXu_1_8.nnet,adversarial_19,SAT,0.719566
ACASXu_1_9.nnet,adversarial_0,SAT,0.576573
ACASXu_1_9.nnet,adversarial_1,SAT,0.674608
ACASXu_1_9.nnet,adversarial_2,SAT,0.569167
ACASXu_1_9.nnet,adversarial_3,SAT,0.661482
ACASXu_1_9.nnet,adversarial_4,SAT,0.475308
ACASXu_1_9.nnet,adversarial_5,SAT,0.631312
ACASXu_1_9.nnet,adversarial_6,SAT,0.402129
ACASXu_1_9.nnet,adversarial_7,SAT,0.628375
ACASXu_1_9.nnet,adversarial_8,SAT,0.548493
ACASXu_1_9.nnet,adversarial_9,SAT,0.556046
ACASXu_1_9.nnet,adversarial_10,SAT,0.596268
ACASXu_1_9.nnet,adversarial_11,SAT,0.619595
ACASXu_1_9.nnet,adversarial_12,SAT,0.590480
ACASXu_1_9.nnet,adversarial_13,SAT,0.576238
ACASXu_1_9.nnet,adversarial_14,SAT,0.453499
ACASXu_1_9.nnet,adversarial_15,SAT,0.596934
ACASXu_1_9.nnet,adversarial_16,SAT,0.519452
ACASXu_1_9.nnet,adversarial_17,SAT,0.557490
ACASXu_1_9.nnet,adversarial_18,SAT,0.546963
ACASXu_1_9.nnet,adversarial_19,SAT,0.608959
ACASXu_2_1.nnet,adversarial_0,SAT,0.460762
ACASXu_2_1.nnet,adversarial_1,SAT,0.540077
ACASXu_2_1.nnet,adversarial_2,SAT,0.470552
ACASXu_2_1.nnet,adversarial_3,SAT,0.766507
ACASXu_2_1.nnet,adversarial_4,SAT,0.507444
ACASXu_2_1.nnet,adversarial_5,SAT,0.603051
ACASXu_2_1.nnet,adversarial_6,SAT,0.471025
ACASXu_2_1.nnet,adversarial_7,SAT,0.674977
ACASXu_2_1.nnet,adversarial_8,SAT,0.569610
ACASXu_2_1.nnet,adversarial_9,SAT,0.606170
ACASXu_2_1.nnet,adversarial_10,SAT,0.657292
ACASXu_2_1.nnet,adversarial_11,SAT,0.578066
ACASXu_2_1.nnet,adversarial_12,SAT,0.546713
ACASXu_2_1.nnet,adversarial_13,SAT,0.607384
ACASXu_2_1.nnet,adversarial_14,SAT,0.440064
ACASXu_2_1.nnet,adversarial_15,SAT,0.531610
ACASXu_2_1.nnet,adversarial_16,SAT,0.585786
ACASXu_2_1.nnet,adversarial_17,SAT,0.595130
ACASXu_2_1.nnet,adversarial_18,SAT,0.537177
ACASXu_2_1.nnet,adversarial_19,SAT,0.671006
ACASXu_2_2.nnet,adversarial_0,SAT,0.537220
ACASXu_2_2.nnet,adversarial_1,SAT,0.529789
ACASXu_2_2.nnet,adversarial_2,SAT,0.467914
ACASXu_2_2.nnet,adversarial_3,SAT,0.626764
ACASXu_2_2.nnet,adversarial_4,SAT,0.528690
ACASXu_2_2.nnet,adversarial_5,SAT,0.608540
ACASXu_2_2.nnet,adversarial_6,SAT,0.511459
ACASXu_2_2.nnet,adversarial_7,SAT,0.681617
ACASXu_2_2.nnet,adversarial_8,SAT,0.532431
ACASXu_2_2.nnet,adversarial_9,SAT,0.631881
ACASXu_2_2.nnet,adversarial_10,SAT,0.569894
ACASXu_2_2.nnet,adversarial_11,SAT,0.558127
ACASXu_2_2.nnet,adversarial_12,SAT,0.502262
ACASXu_2_2.nnet,adversarial_13,SAT,0.557336
ACASXu_2_2.nnet,adversarial_14,SAT,0.460506
ACASXu_2_2.nnet,adversarial_15,SAT,0.621249
ACASXu_2_2.nnet,adversarial_16,SAT,0.534042
ACASXu_2_2.nnet,adversarial_17,SAT,0.608232
ACASXu_2_2.nnet,adversarial_18,SAT,0.573832
ACASXu_2_2.nnet,adversarial_19,SAT,0.582544
ACASXu_2_3.nnet,adversarial_0,SAT,0.476531
ACASXu_2_3.nnet,adversarial_1,SAT,0.581819
ACASXu_2_3.nnet,adversarial_2,SAT,0.459906
ACASXu_2_3.nnet,adversarial_3,SAT,0.648158
ACASXu_2_3.nnet,adversarial_4,SAT,0.545102
ACASXu_2_3.nnet,adversarial_5,SAT,0.635384
ACASXu_2_3.nnet,adversarial_6,SAT,0.505833
ACASXu_2_3.nnet,adversarial_7,SAT,0.649250
ACASXu_2_3.nnet,adversarial_8,SAT,0.568397
ACASXu_2_3.nnet,adversarial_9,SAT,0.575865
ACASXu_2_3.nnet,adversarial_10,SAT,0.616378
ACASXu_2_3.nnet,adversarial_11,SAT,0.655526
ACASXu_2_3.nnet,adversarial_12,SAT,0.524311
ACASXu_2_3.nnet,adversarial_13,SAT,0.595203
ACASXu_2_3.nnet,adversarial_14,SAT,0.523128
ACASXu_2_3.nnet,adversarial_15,SAT,0.640087
ACASXu_2_3.nnet,adversarial_16,SAT,0.526742
ACASXu_2_3.nnet,adversarial_17,SAT,0.596293
ACASXu_2_3.nnet,adversarial_18,SAT,0.545089
ACASXu_2_3.nnet,adversarial_19,SAT,0.635845
ACASXu_2_4.nnet,adversarial_0,SAT,0.471259
ACASXu_2_4.nnet,adversarial_1,SAT,0.560358
ACASXu_2_4.nnet,adversarial_2,SAT,0.455236
ACASXu_2_4.nnet,adversarial_3,SAT,0.625768
ACASXu_2_4.nnet,adversarial_4,SAT,0.516392
ACASXu_2_4.nnet,adversarial_5,SAT,0.542121
ACASXu_2_4.nnet,adversarial_6,SAT,0.458997
ACASXu_2_4.nnet,adversarial_7,SAT,0.613617
ACASXu_2_4.nnet,adversarial_8,SAT,0.573254
ACASXu_2_4.nnet,adversarial_9,SAT,0.627907
ACASXu_2_4.nnet,adversarial_10,SAT,0.532004
ACASXu_2_4.nnet,adversarial_11,SAT,0.617434
